Date,Open,High,Low,Close,Adj Close,Volume
2/17/17,1031.930054,1057.390015,1025.869995,1049.410034,1049.410034,47815360
2/18/17,1049.410034,1063.209961,1044.680054,1052.280029,1052.280029,26856521
2/19/17,1052.280029,1056.47998,1037.670044,1048.890015,1048.890015,18876881
2/20/17,1048.890015,1081.780029,1040.98999,1077.560059,1077.560059,32959720
2/21/17,1077.560059,1123.030029,1073.540039,1119.030029,1119.030029,62908569
2/22/17,1119.030029,1132.25,1094.829956,1120.459961,1120.459961,53647453
2/23/17,1120.459961,1181.599976,1113.540039,1171.910034,1171.910034,75663167
2/24/17,1171.910034,1211.73999,1092.410034,1176.48999,1176.48999,126978010
2/25/17,1176.48999,1180.01001,1116.209961,1149.050049,1149.050049,53003830
2/26/17,1149.050049,1177.469971,1130.609985,1171.579956,1171.579956,35750258
2/27/17,1171.579956,1195.819946,1164.27002,1188.829956,1188.829956,42035366
2/28/17,1188.829956,1208.219971,1175.75,1189.27002,1189.27002,60371869
3/1/17,1189.27002,1225.040039,1154.550049,1222.660034,1222.660034,61964760
3/2/17,1222.660034,1286.97998,1211.959961,1255.469971,1255.469971,98040639
3/3/17,1255.469971,1291.349976,1250.800049,1283.300049,1283.300049,85876262
3/4/17,1283.300049,1285.780029,1228.72998,1264.319946,1264.319946,48597934
3/5/17,1264.319946,1273.280029,1242.099976,1271.219971,1271.219971,32104972
3/6/17,1271.219971,1280.609985,1261,1277.01001,1277.01001,39591110
3/7/17,1277.01001,1280.890015,1148.660034,1232.689941,1232.689941,108673876
3/8/17,1232.689941,1242.040039,1136.880005,1146.969971,1146.969971,116342973
3/9/17,1146.969971,1206.969971,1129.349976,1191.329956,1191.329956,70427061
3/10/17,1191.329956,1330.420044,988.690002,1112.390015,1112.390015,223836041
3/11/17,1112.390015,1202.689941,1104.780029,1179.219971,1179.219971,82387198
3/12/17,1179.219971,1235.459961,1160.900024,1225.109985,1225.109985,53441762
3/13/17,1225.109985,1245.630005,1205.609985,1238.189941,1238.189941,74376298
3/14/17,1238.189941,1255.52002,1218.380005,1243.140015,1243.140015,56058617
3/15/17,1243.140015,1256.949951,1236.430054,1253.430054,1253.430054,54486699
3/16/17,1253.430054,1260.23999,1118.959961,1172.880005,1172.880005,159409024
3/17/17,1172.880005,1174.900024,1063.47998,1071.709961,1071.709961,183879768
3/18/17,1071.709961,1103.609985,940.179993,971.380005,971.380005,212772055
3/19/17,971.380005,1063.670044,967.309998,1022.599976,1022.599976,108128237
3/20/17,1022.599976,1057.5,1005.049988,1047.51001,1047.51001,63833143
3/21/17,1047.51001,1125.530029,1043.869995,1121.290039,1121.290039,101051998
3/22/17,1121.290039,1121.880005,997.780029,1044.719971,1044.719971,120730492
3/23/17,1044.719971,1062.790039,1022.02002,1035.030029,1035.030029,58898141
3/24/17,1035.030029,1038.380005,927.349976,939.700012,939.700012,130042865
3/25/17,939.700012,995.960022,890.429993,966.299988,966.299988,118395054
3/26/17,966.299988,1004.320007,946.650024,969.440002,969.440002,83255983
3/26/17,969.440002,1048.849976,961.799988,1045.140015,1045.140015,92332221
3/27/17,1045.140015,1068.410034,1015.450012,1044.420044,1044.420044,83567551
3/28/17,1044.420044,1058.660034,1008.340027,1041.900024,1041.900024,71261535
3/29/17,1041.900024,1052.660034,1020.929993,1037.910034,1037.910034,77633883
3/30/17,1037.910034,1088.199951,1035.180054,1079.109985,1079.109985,96543920
3/31/17,1079.109985,1103.73999,1067.469971,1086.119995,1086.119995,55020078
4/1/17,1086.119995,1109.47998,1074.209961,1097.400024,1097.400024,77853933
4/2/17,1097.400024,1157.869995,1095.550049,1147.560059,1147.560059,111870807
4/3/17,1147.560059,1161.189941,1122.150024,1141.77002,1141.77002,81164094
4/4/17,1141.77002,1143.839966,1110.060059,1129.869995,1129.869995,78335573
4/5/17,1129.869995,1201.550049,1130.51001,1188.699951,1188.699951,108182158
4/6/17,1188.699951,1201.22998,1173.180054,1190.48999,1190.48999,71184485
4/7/17,1190.48999,1198.219971,1166.650024,1180.780029,1180.780029,39393003
4/8/17,1180.780029,1215.099976,1173.98999,1204.339966,1204.339966,54498333
